2024-05-02 11:13:56 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 10036
2024-05-02 11:13:56 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-05-02 11:13:56 0 [Note] InnoDB: Uses event mutexes
2024-05-02 11:13:56 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-05-02 11:13:56 0 [Note] InnoDB: Number of pools: 1
2024-05-02 11:13:56 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-05-02 11:13:56 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2024-05-02 11:13:56 0 [Note] InnoDB: Completed initialization of buffer pool
2024-05-02 11:13:56 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300288
2024-05-02 11:13:56 0 [Warning] InnoDB: Are you sure you are using the right ib_logfiles to start up the database? Log sequence number in the ib_logfiles is 300288, less than the log sequence number in the first system tablespace file header, 329690.
2024-05-02 11:13:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=231] with future log sequence number 303582
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 300686 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 300686 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 300725 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 300725 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 300764 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 300764 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 300842 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 300842 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 300920 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 300920 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 300998 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 300998 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 301131 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 301131 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 301209 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 301209 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 301287 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 301287 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 301326 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 301326 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 301365 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 301365 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 301404 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 301404 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 301443 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 301443 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 301482 is in the future! Current system log sequence number 300306.
2024-05-02 11:13:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
